voltage_rms_V,current_rms_A,frequency_Hz,temperature_C,irradiance_Wm2,harmonic_3rd_pct,harmonic_5th_pct,harmonic_7th_pct,THD_voltage_pct,THD_current_pct,sensor_fault_flag,disturbance_type,disturbance_label,battery_degradation_rate,battery_capacity_loss_pct,economic_cost_BDT
230.54,15.01,50.005,16.94,0,1.56,1.07,0.33,1.93,2.37,0,None,0,0.00254,0.8898,3.8
232.1,14.66,49.982,16.24,0,2.88,1.64,0.63,3.37,3.43,0,None,0,0.00566,0.8899,8.49
231.23,15.58,50.002,17.54,0,1.86,1.92,0.49,2.72,3.07,0,None,0,0.0036,0.89,5.4
230.73,14.59,49.995,17.45,0,1.49,1.38,0.58,2.11,2.23,0,None,0,0.00282,0.89,4.22
227.05,19.01,49.996,17.12,0,10.62,5.26,2.39,12.09,10.74,0,Harmonic_Distortion,1,0.01422,0.8903,21.33
230.67,18.38,49.999,16.69,13.6,7.8,4.32,3.51,9.58,9.46,0,Harmonic_Distortion,1,0.01005,0.8905,15.07
232.58,17.81,49.972,18.16,0,10.39,6.13,3.19,12.48,15.3,0,Harmonic_Distortion,1,0.01556,0.8908,23.34
232.58,17.81,50.008,18.67,0,5.52,6.35,3.5,9.11,10.93,1,Harmonic_Distortion,1,0.01122,0.8911,16.83
231.03,18.7,49.958,16.98,45.6,8.81,5.45,3.85,11.06,9.41,0,Harmonic_Distortion,1,0.01384,0.8913,20.77
229.76,17.96,49.978,16.9,0,8.01,5.91,1.5,10.07,8.44,0,Harmonic_Distortion,1,0.0113,0.8916,16.95
228.73,18.14,49.996,17.81,16.7,10.39,4.56,2.54,11.63,14.27,0,Harmonic_Distortion,1,0.01264,0.8918,18.96
231.2,21.78,49.932,17.16,0,13.03,12.08,6.2,18.82,23.52,0,Harmonic_Distortion,1,0.02299,0.8923,34.49
232.56,21.96,50.023,17.35,0,19.15,9.82,6.54,22.49,21.3,0,Harmonic_Distortion,1,0.02532,0.8928,37.98
231.16,20.98,49.938,18.08,35.4,16.44,10.19,4.95,19.96,19.46,0,Harmonic_Distortion,1,0.0238,0.8933,35.7
229.44,24.16,50.02,15.99,35.2,12.96,8.75,5.72,16.65,16.11,0,Harmonic_Distortion,1,0.01801,0.8936,27.02
228.58,23.4,49.961,18.59,0,15.7,9.31,3.05,18.5,15.98,0,Harmonic_Distortion,1,0.02137,0.8941,32.05
230.22,22.92,49.988,17.62,0,15.34,7.84,5.24,18.01,21.11,0,Harmonic_Distortion,1,0.01875,0.8944,28.13
231.31,24.05,50.016,17.26,11.2,14.22,8.84,4.82,17.42,17.16,0,Harmonic_Distortion,1,0.01905,0.8948,28.58
229.42,23.54,50.066,17.54,0,14.21,7.01,3.58,16.25,19.79,0,Harmonic_Distortion,1,0.01992,0.8952,29.88
229.56,24.29,50.003,17.61,23.4,13.63,7.87,5.48,16.66,20.65,0,Harmonic_Distortion,1,0.01712,0.8955,25.68
152.87,23.73,49.941,16.28,4.1,16.67,6.26,4.13,18.28,22.96,0,Harmonic_Distortion,1,0.07156,0.897,107.33
151.16,24.13,50.029,18.88,26.4,15.29,7.65,4.76,17.74,21.45,0,Harmonic_Distortion,1,0.07059,0.8984,105.89
151.23,23.5,49.993,17.75,0,12.65,9.83,5.71,17.01,20.31,0,Harmonic_Distortion,1,0.06873,0.8998,103.09
148.67,20.08,50.002,18.09,0,5.85,5.99,2.75,8.82,9.04,0,Voltage_Sag,1,0.06196,0.901,92.94
149.41,19.75,50.017,18.53,0,8.66,6.16,3.54,11.21,9.12,0,Voltage_Sag,1,0.0646,0.9023,96.9
136.88,14.59,49.933,23.53,5.1,4.42,3.28,0.86,5.57,4.77,0,Combined_Weather_Electrical,1,0.06964,0.9037,104.46
135.92,14.99,50,22.37,0,4.31,3.48,0.57,5.57,5.93,0,Combined_Weather_Electrical,1,0.06694,0.905,100.4
138.24,14.79,49.988,25.45,2.9,4.2,1.31,0.85,4.48,4.39,0,Combined_Weather_Electrical,1,0.06494,0.9063,97.41
138.07,14.84,50.037,22.68,0,5.33,4.01,0.34,6.68,8.11,0,Combined_Weather_Electrical,1,0.06846,0.9077,102.7
168.22,15.04,50.022,20.04,0,6.29,3.32,0.71,7.15,7.73,0,Combined_Weather_Electrical,1,0.04854,0.9087,72.8
170.77,14.76,49.951,22.09,0,4.19,3.35,0.81,5.43,4.61,0,Combined_Weather_Electrical,1,0.0465,0.9096,69.75
168.8,14.78,50.038,25.32,0,5.06,2.6,0.39,5.7,5.93,0,Combined_Weather_Electrical,1,0.04751,0.9105,71.27
213.18,14.81,50.013,21.64,25.6,5.81,2.8,0.56,6.47,7.84,0,Combined_Weather_Electrical,1,0.01812,0.9109,27.18
174.46,14.95,49.954,25.24,0,4.02,2.49,0.56,4.76,5.86,0,Combined_Weather_Electrical,1,0.04331,0.9118,64.96
174.95,14.98,50.002,20.98,5.2,4.44,3.25,0.65,5.54,4.9,0,Combined_Weather_Electrical,1,0.04153,0.9126,62.3
175.88,15.31,50.031,24.35,13.8,5.76,3.8,0.72,6.94,5.9,0,Combined_Weather_Electrical,1,0.04379,0.9135,65.68
175.74,14.67,49.964,22.37,2.2,5.76,3.15,0.37,6.57,6.53,0,Combined_Weather_Electrical,1,0.04378,0.9144,65.67
191.86,14.63,50.041,17.39,0,1.92,1.55,0.58,2.54,2.11,0,Voltage_Sag,1,0.02948,0.9149,44.22
191.04,15.15,49.955,18.8,6.6,1.1,0.88,1,1.73,2.01,0,Voltage_Sag,1,0.0294,0.9155,44.1
191.86,14.87,49.976,17.86,0,2.38,1.34,0.86,2.87,2.94,0,Voltage_Sag,1,0.02893,0.9161,43.39
190.2,14.42,49.972,15.86,0,2.46,1.31,0.8,2.9,2.61,0,Voltage_Sag,1,0.03027,0.9167,45.41
191.41,15.19,50.041,17.91,0,1.63,1.87,0.55,2.54,2.16,0,Voltage_Sag,1,0.02977,0.9173,44.66
189.84,14.41,49.985,17.41,13,1.93,1.67,1.13,2.79,3.53,0,Voltage_Sag,1,0.02972,0.9179,44.58
227.33,14.98,49.965,16.96,0,0.73,0.99,0.86,1.5,1.23,0,None,0,0.00499,0.918,7.48
230.08,14.41,50.013,17.3,7.3,2.58,0.69,0.61,2.74,2.33,0,None,0,0.00346,0.9181,5.19
231.89,15.39,50.02,18.41,0,2.43,1.54,0.66,2.94,2.7,0,None,0,0.00517,0.9182,7.76
231.39,14.48,50.02,19.41,17.4,2.69,0.94,0.49,2.89,2.45,0,None,0,0.0048,0.9183,7.2
229.88,15.18,49.992,18.63,0,2.89,1.07,0.7,3.16,3.55,0,None,0,0.00365,0.9184,5.47
232.62,14.77,50.008,17.92,0,1.27,0.78,0.75,1.66,1.51,0,None,0,0.00375,0.9184,5.63
229.15,14.87,49.98,18.8,35.1,2.53,1.47,0.78,3.03,3.15,0,None,0,0.00456,0.9185,6.84
227.12,14.99,50.05,18.09,31.6,2.89,0.94,0.55,3.09,3.8,0,None,0,0.00748,0.9187,11.21
226.73,14.99,50.034,17.93,0,1.1,1.19,0.23,1.64,1.98,0,None,0,0.00549,0.9188,8.23
228.23,14.51,50.032,17.59,0,1.9,1.19,0.66,2.34,2.04,0,None,0,0.00512,0.9189,7.67
231.22,14.99,50.024,17.14,119.7,1.78,1.27,0.78,2.32,1.96,0,None,0,0.00431,0.919,6.47
229.05,15.29,50.016,18.26,69.8,2.51,1.46,0.36,2.93,3.32,0,None,0,0.00433,0.9191,6.5
230.69,14.44,49.963,18.73,28.9,0.56,1.1,0.58,1.37,1.24,0,None,0,0.00368,0.9191,5.53
232.47,14.65,50.019,18.55,0,3.09,0.9,0.94,3.35,3.99,0,None,0,0.00591,0.9192,8.87
228.35,15.73,50.003,18.33,0,1.93,0.46,0.3,2.01,2.04,0,None,0,0.00326,0.9193,4.88
230.72,14.51,50.038,17.93,0,2.55,1.24,0.53,2.88,2.53,0,None,0,0.00525,0.9194,7.87
230.81,15.41,50.024,19.2,50.6,1.96,1.14,0.97,2.47,3.18,0,None,0,0.00421,0.9195,6.31
228.71,14.65,50.017,17.69,10.5,2.3,0.92,0.64,2.55,2.11,0,None,0,0.00422,0.9196,6.33
232.03,15.02,49.949,19.4,0,0.61,1.23,0.47,1.45,1.25,0,None,0,0.0053,0.9197,7.94
229.57,15,49.997,18,0,1.77,1.54,0.6,2.42,2.92,0,None,0,0.00284,0.9197,4.26
229.42,15.33,49.983,18.23,44.8,2.51,1.64,0.81,3.11,3.19,0,None,0,0.00432,0.9198,6.48
233.17,14.98,50.008,17.69,64,2.17,0.59,0.55,2.32,2.94,0,None,0,0.00476,0.9199,7.14
230.78,15.67,49.988,18.49,61.1,1.02,1.06,0.75,1.65,1.41,0,None,0,0.00278,0.92,4.17
231.39,14.83,49.992,19.7,30.3,2.04,1.58,0.66,2.66,2.34,0,None,0,0.00398,0.9201,5.97
232.03,14.94,50.014,19.36,0,1.51,1.84,0.68,2.47,1.98,0,None,0,0.00449,0.9202,6.73
229.02,14.96,49.987,19.76,0,1.46,0.87,0.77,1.86,1.69,0,None,0,0.00315,0.9202,4.72
190.82,14.58,50.004,25.33,4,4.68,3.9,0.53,6.11,6.9,0,Combined_Weather_Electrical,1,0.03185,0.9209,47.77
188.66,14.72,49.954,24.54,0,4.8,2.84,0.36,5.59,6.49,0,Combined_Weather_Electrical,1,0.03483,0.9215,52.24
188.6,14.91,49.975,22.39,1.9,5.34,3.9,0.72,6.65,6.75,0,Combined_Weather_Electrical,1,0.0349,0.9222,52.35
188.94,14.69,50.02,22.32,0,6.53,2.19,0.57,6.91,6.42,0,Combined_Weather_Electrical,1,0.03467,0.9229,52.01
188.51,15.64,49.963,26.11,0,5.3,3.94,0.49,6.62,7.67,0,Combined_Weather_Electrical,1,0.03553,0.9237,53.3
190.29,14.65,50.037,25.21,7.6,6.09,3.12,0.73,6.88,6.1,0,Combined_Weather_Electrical,1,0.03465,0.9243,51.98
189.6,15.35,50.029,23.04,8.6,5.81,3.79,0.92,7,8.28,0,Combined_Weather_Electrical,1,0.03481,0.925,52.21
188.67,15.26,49.992,25.12,9.3,5.08,3.67,0.56,6.29,7.51,0,Combined_Weather_Electrical,1,0.03365,0.9257,50.48
190.11,15.08,50.09,28.68,12.8,5.67,1.65,0.6,5.94,6.06,0,Combined_Weather_Electrical,1,0.03645,0.9264,54.68
188.94,14.68,50.037,25.78,8.2,3.45,2.61,0.3,4.34,3.89,0,Combined_Weather_Electrical,1,0.03298,0.9271,49.47
188.87,14.66,49.972,25.13,0,5.01,3.79,0.54,6.3,7.03,0,Combined_Weather_Electrical,1,0.03455,0.9278,51.83
230.07,14.8,50.022,21.17,0,2.12,1.6,0.66,2.73,3.35,0,None,0,0.0039,0.9279,5.85
230.7,14.31,50.002,18.88,0,2.82,1.44,0.59,3.22,3.43,0,None,0,0.00377,0.9279,5.66
230.58,14.51,49.977,18.18,0,2.66,0.7,0.51,2.8,2.89,0,None,0,0.00435,0.928,6.52
229.46,14.51,49.968,17.93,39.9,1.03,1.39,0.78,1.9,2.45,0,None,0,0.00386,0.9281,5.79
231.27,15.41,50.03,20.04,25.7,1.53,0.8,0.61,1.83,1.96,0,None,0,0.00415,0.9282,6.23
229.67,15.32,49.982,17.99,83.1,2.78,1.36,1.25,3.34,2.73,0,None,0,0.00445,0.9283,6.68
229.02,15.45,49.997,19.23,88.3,1.56,1.65,0.65,2.37,2.49,0,None,0,0.00316,0.9283,4.74
227.8,15.07,49.972,19.91,0,1.97,1.35,0.09,2.38,2.44,0,None,0,0.0052,0.9284,7.8
231.47,14.94,49.978,19.74,0,0.98,1.79,0.32,2.06,1.95,0,None,0,0.00415,0.9285,6.22
230.02,15.53,49.996,19.96,49.5,2.69,1.14,0.73,3.01,2.89,0,None,0,0.00322,0.9286,4.82
230.32,14.71,50.012,19.83,0,0.85,1.11,0.44,1.47,1.86,0,None,0,0.00226,0.9286,3.39
231.57,14.97,49.922,20.71,0,1.01,1.23,0.45,1.66,1.44,0,None,0,0.00656,0.9288,9.84
392.77,15.07,50.001,18.95,0,2.63,0.66,0.29,2.73,3.22,1,None,0,0.10891,0.931,163.36
227.94,14.46,49.978,19.21,0,3.15,1.04,0.48,3.35,4.2,0,None,0,0.00582,0.9311,8.73
227.94,14.46,50.042,19.16,24.5,1.83,1.07,0.65,2.22,2.06,1,None,0,0.00566,0.9312,8.49
230.46,14.93,50.088,20.47,0,1.97,1.09,0.7,2.36,1.96,0,None,0,0.00707,0.9313,10.61
229.61,14.97,49.989,20.56,0,2.54,1.31,0.35,2.88,2.75,0,None,0,0.00368,0.9314,5.52
232.21,15.34,49.948,20.24,13.7,2.17,0.61,0.8,2.4,2.43,0,None,0,0.00642,0.9315,9.63
226.27,15.32,50.004,20.85,24.9,1.78,0.74,0.3,1.95,2.49,0,None,0,0.00456,0.9316,6.83
231.68,14.96,49.994,19,25.7,1.71,1.65,0.71,2.48,2.52,0,None,0,0.00388,0.9317,5.83
231.19,15,50.059,21.3,0,1.06,0.4,0.68,1.32,1.12,0,None,0,0.00505,0.9318,7.58
472.95,14.51,50.05,21.22,0,2.14,1.45,0.37,2.61,2.28,1,None,0,0.16355,0.9351,245.33
225,14.76,50.026,20.62,0,1.94,1.05,0.34,2.24,2.18,0,None,0,0.0068,0.9352,10.2
231.93,15.17,49.982,21.49,9.6,1.74,1.26,0.7,2.26,2.01,0,None,0,0.00439,0.9353,6.59
228.46,15.21,50.02,18.77,59.4,1.4,1.82,0.46,2.34,1.95,0,None,0,0.00436,0.9354,6.55
229.24,15.25,50.008,19.71,0,1.46,1.15,0.55,1.94,1.72,0,None,0,0.00283,0.9354,4.25
229.74,0,50.007,19.58,0,2.37,1.45,0.77,2.88,2.46,1,None,0,0.00341,0.9355,5.12
230.61,14.52,49.953,20.77,0,2.53,1.22,0.72,2.9,2.61,0,None,0,0.00564,0.9356,8.45
230.96,15.19,50.032,19.39,0,1.8,1.16,0.37,2.17,2.82,0,None,0,0.00439,0.9357,6.59
231.34,15.53,50.003,20.87,38.7,1.74,1.11,0.59,2.14,2.19,0,None,0,0.00318,0.9358,4.77
231.22,15.33,49.997,21.39,21.8,1.49,1.48,0.37,2.13,2.41,0,None,0,0.00308,0.9358,4.62
230.38,14.97,49.982,20.88,18,2.56,0.91,0.82,2.84,2.51,0,None,0,0.00399,0.9359,5.98
230.62,15.39,49.976,20.59,36.8,2.02,0.75,0.98,2.37,2.9,0,None,0,0.00396,0.936,5.95
228.36,15.91,50.01,19.6,0,2.22,1.23,0.39,2.57,2.4,0,None,0,0.00411,0.9361,6.17
228.87,14.92,49.948,19.75,0,2.22,1.28,0.59,2.62,3.39,0,None,0,0.00598,0.9362,8.97
231.34,14.93,50.024,21.46,87.4,1.82,0.47,0.83,2.05,2.5,0,None,0,0.00411,0.9363,6.17
231.26,14.78,49.968,21.11,0,1.3,1.2,0.61,1.87,2.38,0,None,0,0.00427,0.9364,6.4
231.09,15.23,49.938,20.49,29.4,1.4,0.71,0.74,1.74,1.97,0,None,0,0.00553,0.9365,8.3
229.23,14.43,50.055,20.22,0,2.68,1.45,0.61,3.11,3.51,0,None,0,0.00634,0.9366,9.51
231.37,14.9,49.974,18.97,0,1.56,0.48,0.34,1.67,2.04,0,None,0,0.00385,0.9367,5.77
228.26,15,49.978,19.77,0,1.75,1.97,0.63,2.71,3.14,0,None,0,0.00493,0.9368,7.4
231.62,15.47,50.034,22.19,0,1.32,1.06,0.88,1.91,2.11,0,None,0,0.00467,0.9369,7
229.61,15.45,50.056,19.66,42.2,1.27,0.85,0.68,1.67,1.64,0,None,0,0.00471,0.937,7.07
232.53,15.33,49.954,20.87,31.5,1.54,1.09,1.01,2.14,1.95,0,None,0,0.00608,0.9371,9.12
227.72,14.48,49.971,21.56,36.6,3.01,1.42,0.16,3.34,3.97,0,None,0,0.00626,0.9372,9.39
232.65,15.17,49.974,19.79,0,2.39,1.56,0.69,2.94,2.92,0,None,0,0.00599,0.9373,8.98
229.46,15.42,50.028,20.97,64.6,1.68,1.09,0.44,2.05,1.71,0,None,0,0.00381,0.9374,5.71
229.43,15.06,50.049,21.61,0,2.65,0.62,0.38,2.75,2.86,0,None,0,0.00558,0.9375,8.37
230.29,14.46,49.968,20.9,8.5,1.91,0.72,0.93,2.24,2.53,0,None,0,0.00405,0.9376,6.08
228.95,15.29,50.042,23.22,115.1,2.81,1.31,0.54,3.15,2.56,0,None,0,0.00595,0.9377,8.93
229.89,14.97,49.979,19.62,110,3.33,1.59,0.51,3.72,4.29,0,None,0,0.00486,0.9378,7.29
228.89,15.07,50.01,21.84,171.9,2.62,1.65,0.69,3.17,2.89,0,None,0,0.00439,0.9379,6.59
228.95,15.31,49.962,20.89,91.6,2.06,1.27,0.06,2.42,2.2,0,None,0,0.00501,0.938,7.51
230.73,15.01,49.996,21.68,67.2,2.42,1.59,0.94,3.04,3.29,0,None,0,0.0037,0.9381,5.55
228.65,16.25,49.997,21.45,123.5,2.01,1.96,1.08,3.01,2.91,0,None,0,0.00406,0.9382,6.09
228.85,15.31,49.991,20.54,108.1,0.9,1.68,0.83,2.07,2.13,0,None,0,0.0033,0.9382,4.95
227.94,16.4,50.012,21.34,260.7,1.61,1.57,0.7,2.35,2.49,0,None,0,0.00427,0.9383,6.41
229.24,15.03,49.97,19.71,154.1,1.43,0.88,0.55,1.76,2.22,0,None,0,0.00377,0.9384,5.65
231.97,15.28,49.973,21.71,112.2,1.59,1.59,0.33,2.27,2.05,0,None,0,0.00488,0.9385,7.32
228.73,15.36,50.013,21.5,87.8,3.08,1.38,0.9,3.49,3.6,0,None,0,0.00498,0.9386,7.46
228.9,14.94,50.04,21.81,56.4,2.67,1.46,0.83,3.16,3.77,0,None,0,0.00589,0.9387,8.83
230.29,15.25,49.999,22.18,92.1,2.26,1.7,0.71,2.92,2.64,0,None,0,0.00315,0.9388,4.72
229.44,15.47,50.015,21.66,139.3,2.49,1.34,0.68,2.91,2.45,0,None,0,0.00403,0.9388,6.04
233.34,15.68,50.023,21.52,193.4,0.86,1.16,0.68,1.6,1.29,0,None,0,0.00491,0.9389,7.37
229.76,16.22,50.025,20.73,182.7,2.44,0.77,0.47,2.6,2.21,0,None,0,0.004,0.939,6.01
230.5,15.65,49.971,20.9,148.6,2.56,1.08,1.23,3.04,2.85,0,None,0,0.0048,0.9391,7.2
231.42,15.68,49.977,22.45,128.1,0.66,1.29,0.53,1.54,1.54,0,None,0,0.00363,0.9392,5.44
231.39,15.81,49.979,22.68,153.4,2.46,1.31,0.49,2.83,3.1,0,None,0,0.00477,0.9393,7.15
230.35,19.33,50.058,21.38,123.6,6.94,5.87,3.72,9.82,8.84,0,Harmonic_Distortion,1,0.01294,0.9395,19.41
229.76,19.54,50.015,21.64,214.7,8.27,6.18,1.78,10.47,9.79,0,Harmonic_Distortion,1,0.01139,0.9398,17.09
233.04,19.04,50.014,20.92,140.1,10.84,5.76,1.62,12.39,14.24,0,Harmonic_Distortion,1,0.01506,0.9401,22.59
229.85,23.29,50.011,22.61,145.9,13.71,9.11,4.2,16.99,21.31,0,Harmonic_Distortion,1,0.01764,0.9404,26.45
229.34,23.21,49.96,22.24,62.4,16.99,11.64,3.92,20.96,18.19,0,Harmonic_Distortion,1,0.02338,0.9409,35.06
229.03,19.24,50.058,23.3,144.9,10.1,7.18,3.75,12.95,13.42,0,Harmonic_Distortion,1,0.01649,0.9412,24.73
227.41,18.82,50.014,21.07,187.9,6.79,7.66,2.79,10.61,10.05,0,Harmonic_Distortion,1,0.01302,0.9415,19.52
231.23,18.85,50.022,21.51,113.5,10.81,5.55,1.75,12.28,13.07,0,Harmonic_Distortion,1,0.01417,0.9418,21.25
226.48,18.6,49.947,22.03,127.9,9.99,5.39,2.44,11.62,9.98,0,Harmonic_Distortion,1,0.01656,0.9421,24.84
229.99,15.8,50.023,22.4,191.4,2.21,1.41,0.49,2.67,2.5,0,None,0,0.00384,0.9422,5.76
229.69,15.25,49.989,21.74,102.4,1.86,1.44,0.64,2.44,2.82,0,None,0,0.00318,0.9422,4.76
233.36,15.73,49.96,21.25,205.6,2.07,1.43,0.59,2.59,3.13,0,None,0,0.00676,0.9424,10.14
227.25,16.01,49.971,22.69,143.8,1.7,1.75,0.76,2.55,2.84,0,None,0,0.00578,0.9425,8.67
228.65,15.66,49.962,22.6,151.3,2.21,1.35,0.79,2.71,3.45,0,None,0,0.00549,0.9426,8.24
229.8,15.5,49.962,21.32,123.8,2.19,1.73,0.81,2.91,3.27,0,None,0,0.00496,0.9427,7.44
229.7,15.37,50.002,23.17,185.7,3.14,1.29,0.26,3.4,3.99,0,None,0,0.00369,0.9428,5.53
229.18,16.04,49.988,23.06,270.8,1.77,1.8,1.19,2.8,2.74,0,None,0,0.00391,0.9428,5.87
229.88,15.76,50.01,22.27,205.6,1.89,1.68,0.59,2.6,2.3,0,None,0,0.00318,0.9429,4.77
208.01,15.33,50.05,27.93,75.8,6.81,4.25,0.9,8.08,9.12,0,Combined_Weather_Electrical,1,0.02493,0.9434,37.4
210.22,15.93,49.996,29.09,119.7,5.53,3.78,0.03,6.7,8.44,0,Combined_Weather_Electrical,1,0.01979,0.9438,29.69
206.56,15.52,49.933,28.46,89.6,4.33,3.38,0.53,5.52,7.12,0,Combined_Weather_Electrical,1,0.02417,0.9443,36.26
209.7,15.99,49.993,26.18,126.8,4.44,3.15,0.23,5.45,5.59,0,Combined_Weather_Electrical,1,0.01906,0.9447,28.59
208.91,15.83,50.036,27.31,115.7,5.45,3.24,0.38,6.35,6.8,0,Combined_Weather_Electrical,1,0.0219,0.9451,32.85
211.12,15.04,49.997,27.78,36.5,6.78,3.91,0.61,7.85,7.5,0,Combined_Weather_Electrical,1,0.02029,0.9455,30.43
212.14,15.43,50.046,26.07,79.1,7.24,3.79,0.52,8.19,9.3,0,Combined_Weather_Electrical,1,0.02213,0.946,33.2
209.28,16.02,50.014,27.03,121.9,3.84,4.11,0.93,5.7,6.74,0,Combined_Weather_Electrical,1,0.01989,0.9464,29.84
232.09,16.16,49.945,22.21,197.9,2.11,1.7,1.04,2.9,2.38,0,None,0,0.00702,0.9465,10.53
229.53,15.71,50.003,22.34,152.9,1.68,2.01,0.36,2.65,3.24,0,None,0,0.00312,0.9466,4.68
228.55,15.49,50.009,22.04,170.6,1.48,0.9,0.48,1.8,1.9,0,None,0,0.00319,0.9466,4.78
232.62,15.62,50.032,22.35,121.7,2.58,1.64,0.34,3.08,3.36,0,None,0,0.00641,0.9467,9.61
230.78,16.39,50.055,23.75,196.5,1.37,0.65,0.89,1.76,1.59,0,None,0,0.005,0.9468,7.5
230.01,16.37,50.027,20.66,290.6,2.18,0.56,0.64,2.34,1.88,0,None,0,0.0037,0.9469,5.55
231.03,16.2,50.013,23.71,236.4,2.19,1.04,0.61,2.5,3.18,0,None,0,0.00383,0.947,5.74
230.41,16.44,50.02,22.99,294,1.49,1.8,0.68,2.44,3.08,0,None,0,0.00372,0.9471,5.58
229.9,16.4,49.995,21.79,243.8,2.09,0.8,0.52,2.3,2.73,0,None,0,0.00262,0.9471,3.93
228.01,16.33,49.956,21.93,251.7,1.44,1.19,0.39,1.91,1.98,0,None,0,0.0054,0.9472,8.1
229.59,16.45,50.001,24.17,291.7,2.31,1.68,0.61,2.92,2.8,0,None,0,0.00325,0.9473,4.87
230.93,16.25,50.011,22.1,230,1.21,1.54,0.53,2.03,1.78,0,None,0,0.00319,0.9474,4.78
229.82,15.51,49.964,21.97,209.7,1.8,2.09,0.69,2.84,2.38,0,None,0,0.00476,0.9475,7.14
231.35,15.68,50.04,23.84,260.7,1.85,1.2,0.19,2.21,2.28,0,None,0,0.00509,0.9476,7.63
230.58,21.74,50.03,23.24,279.7,8.91,6.18,2.5,11.13,13.31,0,Harmonic_Distortion,1,0.01301,0.9478,19.52
228.68,21.24,49.959,22.25,204.6,8.06,5.26,2.63,9.98,11.6,0,Harmonic_Distortion,1,0.01289,0.9481,19.34
228.02,21.01,50.041,23.21,197.2,6.71,4.42,2.03,8.29,9.76,0,Harmonic_Distortion,1,0.01162,0.9483,17.44
229.76,21.7,49.991,22.25,233.9,9.44,2.85,2.11,10.09,8.67,0,Harmonic_Distortion,1,0.0107,0.9485,16.05
229.21,20.89,49.977,23.99,263.8,10.16,6.06,1.63,11.95,14.71,0,Harmonic_Distortion,1,0.01363,0.9488,20.44
230.5,16,50.032,23.99,264.8,1.8,1.99,0.9,2.83,3.4,0,None,0,0.00478,0.9489,7.16
228.92,15.65,49.998,23.6,178.2,2.61,1.22,0.16,2.89,2.45,0,None,0,0.00367,0.949,5.5
229.08,15.84,50.057,23.5,314,1.79,2.24,0.99,3.03,2.96,0,None,0,0.00648,0.9491,9.72
231.58,16.44,49.974,24.66,214.2,0.96,0.86,0.91,1.58,1.56,0,None,0,0.00389,0.9492,5.84
186.96,15.58,49.948,23.28,85.5,1.87,1.03,0.38,2.17,2.53,0,Voltage_Sag,1,0.03283,0.9498,49.25
185.93,15.68,49.992,22.37,77,2.27,0.89,0.38,2.47,3.04,0,Voltage_Sag,1,0.03163,0.9505,47.45
186.81,16.78,50.024,23.71,131.1,1.04,0.94,0.23,1.42,1.4,0,Voltage_Sag,1,0.03077,0.9511,46.16
188.46,16.38,49.972,25.06,95.7,1.47,1.55,0.83,2.29,1.98,0,Voltage_Sag,1,0.03077,0.9517,46.16
187.14,15.57,49.96,22.61,80.4,1.26,1.43,0.52,1.97,1.66,0,Voltage_Sag,1,0.03192,0.9523,47.88
187.51,16.42,50.007,23.17,106.6,2.47,1.55,0.5,2.96,3.31,0,Voltage_Sag,1,0.03102,0.9529,46.52
185.87,16.33,49.956,23.83,106.2,3,1.74,0.32,3.48,3.66,0,Voltage_Sag,1,0.03446,0.9536,51.69
231.54,16.78,50.009,23.49,251.6,1.87,1.64,1.05,2.71,3.38,0,None,0,0.00417,0.9537,6.25
233.48,16.34,49.99,22.78,295.2,2.32,0.8,0.36,2.48,3.16,0,None,0,0.00526,0.9538,7.88
228.81,16.01,50.015,24.5,231,2.3,0.99,0.61,2.58,3.22,0,None,0,0.0041,0.9539,6.14
228.23,15.91,49.958,25.49,246.8,2.93,1.25,0.65,3.25,2.73,0,None,0,0.00649,0.954,9.73
230.26,15.62,50.039,23.83,188.7,1.61,2.69,0.5,3.17,2.99,0,None,0,0.00529,0.9541,7.94
231.31,15.68,49.995,22.98,218.6,1.87,1.51,0.45,2.44,2.25,0,None,0,0.00357,0.9542,5.36
229.86,16.82,50.023,22.5,346.4,1.8,1.24,0.51,2.24,1.87,0,None,0,0.00348,0.9543,5.21
228.42,16.47,50.029,23.98,342.4,2.05,1.47,0.74,2.63,3.31,0,None,0,0.0051,0.9544,7.64
229.84,16.43,49.965,24.7,281.9,3.5,0.96,0.51,3.67,4.57,0,None,0,0.00551,0.9545,8.26
230.9,16.96,50.026,24.23,348.4,2.02,1.3,1.01,2.61,2.59,0,None,0,0.00451,0.9546,6.77
229.39,15.5,49.957,23.88,278.1,1.49,1.58,0.41,2.21,2.83,0,None,0,0.00474,0.9547,7.12
199.87,16.57,49.959,28.82,165.8,4.41,3.65,0.79,5.78,6.25,0,Combined_Weather_Electrical,1,0.02748,0.9552,41.22
200.6,16.24,50.059,30.77,174.5,5.32,2.19,0.16,5.76,5.86,0,Combined_Weather_Electrical,1,0.02788,0.9558,41.82
199.4,16.41,50.033,31.27,171.7,5.75,2.72,0.41,6.38,6.86,0,Combined_Weather_Electrical,1,0.028,0.9563,42.01
199.05,16.03,50.062,30.05,171.2,4.74,2.34,0.4,5.3,5.35,0,Combined_Weather_Electrical,1,0.02859,0.9569,42.89
200.16,16.19,49.989,27.49,205.2,3.78,1.89,0.32,4.23,4.01,0,Combined_Weather_Electrical,1,0.02425,0.9574,36.37
